Source,BaySeg,Basin,Fac Name,Year,Month,TNLoad (tons/mnth),TPLoad (tons/mnth),TSS Load (tons/mnth),BOD Load (tons/mnth),H2O Load (10e6m3/mnth),Entity
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2023,11,0.414599713,0.81918494,0.2824085,0.460666348,0.181699776,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2023,12,0.185501075,0.015638871,0.013593788,0.029834155,0.130960114,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2023,12,1.073778623,0.543156502,0.472128344,1.03617548,0.379033304,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,1,0.100341017,0.001967471,0.006507788,0.014907376,0.082378136,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,1,1.152063527,0.135536886,0.448314314,1.026952556,0.472911521,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,2,0.122034521,0.014056332,0.010648737,0.015866618,0.115924457,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,2,0.792762136,0.547877497,0.41505871,0.618437478,0.376534932,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,3,0.140074616,0.031857248,0.021278696,0.024075325,0.132368287,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,3,0.841937851,1.14889436,0.767391271,0.868248409,0.397808947,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,4,0.079344771,0.012876125,0.007830076,0.011919116,0.094711008,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,4,0.70972661,0.691049594,0.420232861,0.6396878,0.423587603,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,5,0.19977397,0.04866289,0.019635903,0.040338975,0.232348589,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,5,0.248204024,0.362759727,0.146376732,0.300708721,0.14433776,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,6,0.131398817,0.016578355,0.030700658,0.053009803,0.22280935,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,6,0.216988871,0.164262604,0.304190007,0.525234745,0.183971023,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,7,0.044367051,0.007394509,0.004063649,0.013789759,0.072520923,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,7,0.733707548,0.733707548,0.403208652,1.368265427,0.599647115,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,8,0.11276286,0.014041352,0.020413966,0.025706476,0.117582468,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,8,1.739834146,1.299876086,1.889819848,2.379773142,0.907098278,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,9,0.061408827,0.001822636,0.005047301,0.007430749,0.076313906,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,9,1.164209012,0.207324893,0.574130472,0.845247639,0.723392233,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,10,0.044704665,0.001722992,0.004656736,0.005494948,0.050694238,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,10,1.401160092,0.324018271,0.875725058,1.033355568,0.794444416,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,11,0.055801967,0.003020619,0.008346448,0.017090346,0.086534518,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,11,0.537515008,0.174577524,0.482385264,0.987741254,0.416773861,Clearwater
PS - Domestic - REUSE,1,206-1,City of Clearwater Northeast AWWTF,2024,12,0.097636229,0.00615724,0.008356254,0.016624547,0.095755782,Clearwater
PS - Domestic - SW,1,206-1,City of Clearwater Northeast AWWTF,2024,12,0.799276976,0.302429126,0.410439528,0.816558641,0.391941559,Clearwater
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,1,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,1,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,2,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,2,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,3,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,3,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,4,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,4,1.372618198,4.902207851,5.828180445,2.461997721,0.988268489,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,5,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,5,1.927316351,6.057279961,7.648080759,3.456932503,1.387644445,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,6,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,6,0.30428363,0.875591669,1.500718581,0.345682763,0.187783312,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,7,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,7,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,8,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,8,,,,,0.00002699,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,9,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,9,1.632453146,3.721439799,7.996253545,4.842022043,1.255031015,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,10,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,10,3.003744734,7.017151564,13.60519674,12.16642825,2.289875137,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,11,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,11,2.015177426,5.602193245,8.423441641,9.954976485,1.828138228,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2022,12,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2022,12,2.266009964,3.740468502,6.285849557,3.78703035,1.40800663,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,1,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,1,5.6656953E-6,9.3522779E-6,1.57165E-05,9.4686963E-6,3.5204332E-6,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,2,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,2,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,3,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,3,0.885640387,1.960520172,5.048907161,2.270872786,0.686700386,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,4,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,4,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,5,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,5,0.474380134,0.620879882,2.033556017,0.697617845,0.316434135,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,6,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,6,2.592521421,4.603542711,9.570523004,4.48239685,2.198033547,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,7,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,7,2.24418837,3.490959686,7.445005862,4.18558942,1.615788463,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,8,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,8,1.795731431,3.213414139,8.080791438,3.292174289,1.429000147,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,9,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,9,1.892431564,3.911025231,5.226715747,4.505789437,1.635033384,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,10,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,10,1.34285336,2.62782511,3.426591333,2.755164653,1.050186283,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,11,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,11,0.929186555,1.979882122,2.623165122,1.665388211,0.648418363,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2023,12,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2023,12,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,1,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,1,1.274271412,3.077485674,6.695935626,2.34417854,1.090565652,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,2,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,2,1.567252202,3.078531111,10.03321276,3.358397575,1.269452942,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,3,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,3,0.851339077,1.672273187,5.45009034,1.824298022,0.68957306,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,4,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,4,0,0,0,0,0,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,5,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,5,,,,,3.75513E-05,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,6,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,6,7.15911E-05,0.00014372,0.000346651,0.000191627,4.88318E-05,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,7,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,7,1.606208398,2.956560591,6.566975927,4.733339792,1.289493595,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,8,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,8,3.290318425,6.611973216,10.4036735,7.520727828,2.842787328,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,9,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,9,5.698778604,6.281608234,24.21980907,15.89829713,2.937411953,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,10,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,10,3.726716721,6.348051363,17.68611325,10.13793277,2.86510218,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,11,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,11,3.648286921,4.6547109,9.078782971,4.717612398,1.902109342,Lakeland
PS - Domestic - REUSE,2,02301500,City of Lakeland,2024,12,0,0,0,0,0,Lakeland
PS - Domestic - SW,2,02301500,City of Lakeland,2024,12,0.789913962,1.007821262,1.965705434,1.021440468,0.411837873,Lakeland
PS - Domestic - REUSE,1,206-1,City of Largo,2022,1,0.132468614,0.007467593,0.035389899,0.063312205,0.353451489,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,1,1.496209246,0.168690258,0.799445136,1.430200015,0.665361867,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,2,0.127584549,0.004907098,0.02453549,0.049070981,0.333873338,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,2,1.38763386,0.106741066,0.533705331,1.067410661,0.605211671,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,3,0.165966068,0.007299434,0.046101685,0.042259878,0.418227459,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,3,1.41378502,0.124360719,0.785436122,0.719983112,0.593779726,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,4,0.145282649,0.007097141,0.020873944,0.054272254,0.454476565,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,4,1.091253483,0.10661672,0.313578587,0.815304326,0.568947424,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,5,0.147967783,0.024820402,0.03341208,0.047731543,0.519615934,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,5,0.66164456,0.221971078,0.298807221,0.426867458,0.387247648,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,6,0.137535193,0.022057531,0.017300024,0.043250061,0.470829545,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,6,0.718526839,0.230470873,0.180761469,0.451903672,0.40996012,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,7,0.102681027,0.007334359,0.011001539,0.040338975,0.39921712,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,7,1.207905552,0.172557936,0.258836904,0.949068648,0.782709639,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,8,0.094066065,0.007446897,0.007838839,0.039194194,0.426676499,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,8,1.074153749,0.170074344,0.179025625,0.895128124,0.812046582,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,9,0.108907533,0.006259054,0.008762675,0.032547079,0.34068708,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,9,2.550614428,0.293174072,0.410443701,1.524505176,1.329815236,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,10,0.14429931,0.003738324,0.011214972,0.041121565,0.406962073,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,10,1.650204915,0.085502845,0.256508536,0.940531299,0.775668773,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,11,0.105339873,0.003192117,0.006384235,0.035113291,0.347500822,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,11,1.644128209,0.099644134,0.199288268,1.096085472,0.903956386,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2022,12,0.103927997,0.003130361,0.006260723,0.040694698,0.34077793,Largo
PS - Domestic - SW,1,206-1,City of Largo,2022,12,1.533152684,0.092358595,0.184717191,1.200661741,0.837863092,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,1,0.100275047,0.003298521,0.009895564,0.056074862,0.359084182,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,1,1.281947653,0.084338661,0.253015984,1.433757243,0.765107473,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,2,0.104931282,0.006858254,0.006858254,0.034291269,0.37330219,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,2,0.929544573,0.121509095,0.121509095,0.607545473,0.551155987,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,3,0.129981141,0.003938823,0.007877645,0.039388225,0.428788759,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,3,0.977526479,0.059244029,0.118488058,0.59244029,0.537452796,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,4,0.13303243,0.009238363,0.013857545,0.046191816,0.50285413,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,4,0.547992664,0.076110092,0.114165138,0.380550461,0.345229574,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,5,0.136908036,0.02535334,0.015212004,0.060848016,0.55200392,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,5,0.478479614,0.177214672,0.106328803,0.425315213,0.321532895,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,6,0.144020824,0.024003471,0.014402082,0.067209718,0.522613981,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,6,0.704143534,0.234714511,0.140828707,0.657200632,0.42585885,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,7,0.187278396,0.039427031,0.019713515,0.08378244,0.536514014,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,7,0.845456274,0.355981589,0.177990795,0.756460877,0.403676336,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,8,0.140520887,0.014338866,0.019118488,0.066914708,0.520320021,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,8,0.743486693,0.151731978,0.202309304,0.708082565,0.458829789,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,9,0.128031446,0.014439637,0.014439637,0.048132122,0.523976729,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,9,0.621010784,0.14007762,0.14007762,0.466925401,0.423587603,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,10,0.134505936,0.03436283,0.019635903,0.049089758,0.534401754,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,10,0.535188309,0.273453881,0.15625936,0.390648401,0.354390271,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,11,0.141244308,0.034449831,0.012918687,0.047368518,0.468785422,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,11,0.716486388,0.349505555,0.131064583,0.480570138,0.396332636,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2023,12,0.140222079,0.003938823,0.019694112,0.039388225,0.428788759,Largo
PS - Domestic - SW,1,206-1,City of Largo,2023,12,1.192693548,0.067005256,0.335026278,0.670052555,0.607861459,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,1,0.150505704,0,0.014901555,0.037253887,0.4055539,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,1,1.727157476,0,0.342011381,0.855028453,0.775668773,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,2,0.122678286,0.001657815,0.013262517,0.039787552,0.360946605,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,2,1.443932378,0.039025199,0.312201595,0.936604786,0.708061315,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,3,0.12556371,0,0.014772201,0.036930503,0.402033467,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,3,1.400772031,0,0.329593419,0.823983547,0.747505308,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,4,0.145424104,0,0.012186377,0.044683384,0.44221183,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,4,1.050907623,0,0.176129769,0.645809154,0.532607468,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,5,0.15806902,0.004908976,0.014726927,0.049089758,0.534401754,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,5,0.528979328,0.032855859,0.098567577,0.328558589,0.298063341,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,6,0.164302662,0.005232569,0.010465138,0.052325688,0.569628798,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,6,0.554226681,0.035301063,0.070602125,0.353010625,0.320245855,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,7,0.062151902,0.003984096,0.003984096,0.039840963,0.216858683,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,7,1.561869222,0.200239644,0.200239644,2.002396439,0.908271755,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,8,0.143287764,0.010535865,0.186133615,0.052679325,0.382319041,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,8,3.433100933,0.504867784,8.919330855,2.524338921,1.526694514,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,9,0.091970534,0.008900374,0.011867166,0.032634706,0.322971352,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,9,2.504935855,0.484826295,0.646435059,1.777696413,1.466090068,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,10,0.105001633,0.0063254,0.015813499,0.037952398,0.344298363,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,10,2.767834467,0.333474032,0.833685081,2.000844193,1.512612781,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,11,0.112846982,0,0.011209965,0.03736655,0.406780374,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,11,1.190847544,0,0.236592227,0.788640758,0.715442868,Largo
PS - Domestic - REUSE,1,206-1,City of Largo,2024,12,0.101471569,0.006998039,0.010497059,0.034990196,0.380910868,Largo
PS - Domestic - SW,1,206-1,City of Largo,2024,12,1.057855173,0.145911058,0.218866588,0.729555292,0.661841434,Largo
PS - Domestic - SW,2,02301500,City of Mulberry,2022,1,0.073084883,0.128629394,0.070161488,0.055544511,0.026520597,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,2,0.076761034,0.127935056,0.056291425,0.063967528,0.023212146,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,3,0.102900928,0.102900928,0.066746548,0.066746548,0.025229771,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,4,0.101847321,0.127309151,0.059410937,0.062240029,0.025665093,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,5,0.071972441,0.138408539,0.033218049,0.03598622,0.025112423,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,6,0.062790826,0.128197937,0.015959335,0.028779129,0.023734533,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,7,0.083200348,0.127400533,0.062400261,0.013000054,0.023586902,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,8,0.064030119,0.125149777,0.029104599,0.037835979,0.026403249,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,9,0.080629129,0.152770981,0.028432377,0.040738928,0.03849764,Mulberry
PS - Domestic - SW,2,02301500,City of Mulberry,2022,10,0.059024128,0.095346668,0.113507938,0.059024128,0.041189068,Mulberry
